date,koma,sell_kwh,buy_kwh,volume_kwh,p_system,p_hokkaido,p_tohoku,p_kyushu,ts,fy
2021-01-11,34,16693000,24487100,16693000,151.1,156.02,156.02,150.0,2021-01-11 16:30:00,2020
2021-01-11,35,16459150,24793850,16459150,156.01,180.0,180.0,151.1,2021-01-11 17:00:00,2020
2021-01-11,36,16419500,25028500,16419500,170.2,190.0,190.0,170.2,2021-01-11 17:30:00,2020
2021-01-11,37,16452850,25080200,16452850,170.2,190.0,190.0,170.2,2021-01-11 18:00:00,2020
2021-01-11,38,16447350,25049050,16447350,170.2,190.0,190.0,170.2,2021-01-11 18:30:00,2020
2021-01-11,39,16573900,25032100,16573900,170.2,190.0,190.0,170.2,2021-01-11 19:00:00,2020
2021-01-11,40,16564150,24795500,16564150,170.2,190.0,190.0,170.2,2021-01-11 19:30:00,2020
2021-01-11,41,16519450,24819850,16519450,170.2,190.0,190.0,170.2,2021-01-11 20:00:00,2020
2021-01-11,42,16514100,24341250,16514100,170.2,190.0,190.0,170.2,2021-01-11 20:30:00,2020
2021-01-11,43,16567950,24057800,16567950,160.0,160.0,160.0,160.2,2021-01-11 21:00:00,2020
2021-01-11,44,16566750,23599100,16566750,156.01,156.01,156.01,160.0,2021-01-11 21:30:00,2020
2021-01-11,45,16453350,24829250,16453350,150.0,150.0,150.0,150.0,2021-01-11 22:00:00,2020
2021-01-11,46,16439500,24383750,16439500,146.01,146.01,146.01,146.01,2021-01-11 22:30:00,2020
2021-01-11,47,16322700,24587550,16322700,121.0,121.0,121.0,125.0,2021-01-11 23:00:00,2020
2021-01-11,48,16240450,24001750,16240450,112.5,102.6,102.6,112.5,2021-01-11 23:30:00,2020
2021-01-12,1,16378700,21047200,16368650,61.19,88.87,61.19,61.19,2021-01-12 00:00:00,2020
2021-01-12,2,16720300,21183750,16707450,51.0,51.0,51.0,51.0,2021-01-12 00:30:00,2020
2021-01-12,3,16857300,21430550,16846400,50.0,50.0,50.0,50.0,2021-01-12 01:00:00,2020
